mean,std,var,skew,kurtosis,rms,zcr,hjorth_activity,hjorth_mobility,hjorth_complexity,approx_entropy,sample_entropy,perm_entropy,higuchi_fd,lz_complexity
-1.4060027487704032e-07,2.5666176287925516e-05,6.5875260524287e-10,-0.21249193854661153,0.42310579809666127,2.566656139182196e-05,0.06266666666666666,6.5875260524287e-10,0.24991186362679607,4.6474258191871565,0.8502872283032739,0.6927790166216922,0.9238146676159457,1.4470601373024494,76
7.307971165441963e-08,2.35585261748628e-05,5.550041555316956e-10,0.08230562280120253,1.041035111742187,2.355863952302745e-05,0.07266666666666667,5.550041555316956e-10,0.2374960417432347,4.830889089092516,0.8210476430040212,0.6779340659337013,0.9216072069121533,1.429976483308349,96
6.16625625118621e-08,1.6554535795384996e-05,2.740526554006831e-10,-0.13864244040300416,3.3265954416228265,1.6554650635766937e-05,0.16566666666666666,2.740526554006831e-10,0.3974150285250005,3.2958824611534516,1.2503165616981038,1.1157917973751144,0.9512615892837357,1.6480508771075029,159
-2.2529101253839528e-07,1.8544717046908226e-05,3.439065303498885e-10,0.4541174395116478,7.490114905247298,1.8546085473495992e-05,0.133,3.439065303498885e-10,0.26412586587377523,4.596038181283424,0.8844647667346055,0.7757460858832429,0.9304834674400516,1.5443307430056568,149
-7.586454351781756e-08,1.3226186926188926e-05,1.7493202060649085e-10,-0.3816741183465326,2.870648633885673,1.3226404501430237e-05,0.099,1.7493202060649085e-10,0.32944300900466383,3.5558253048038195,1.0412882392638987,0.9242770782490267,0.9235792996609289,1.5117801179866084,118
2.6673679862876685e-07,1.291772789679491e-05,1.6686769401563347e-10,-0.3995097036397973,3.0545661358560228,1.292048151329416e-05,0.14533333333333334,1.6686769401563347e-10,0.4142670663334801,3.111149332033225,1.293955893798199,1.2034026788828989,0.9419571972889826,1.6630230155923265,143
2.0701025910647698e-08,1.1926194798109522e-05,1.422341223624546e-10,-0.21143315255249776,2.54728439520816,1.1926212764114531e-05,0.144,1.422341223624546e-10,0.4151998411144526,3.081812622579306,1.2832058661629064,1.1711361967828262,0.9388925315695776,1.6517059208276301,143
-4.544633077298785e-08,1.694896436505092e-05,2.8726739304776593e-10,-0.9822145366884273,3.848900463358504,1.69490252940028e-05,0.106,2.8726739304776593e-10,0.2856600330507064,4.21074203683721,0.9558985816712755,0.8428583009110555,0.9330589977555047,1.5008771478848992,122
-9.310913141303406e-08,2.5060048793056252e-05,6.280060455103601e-10,0.09786526387128061,1.4728748314391522,2.5060221763198998e-05,0.1,6.280060455103601e-10,0.21576780786156338,5.518670888060805,0.7594937184618944,0.6116818037801995,0.9302860066089086,1.4568298063690823,110
-5.903262560656142e-07,2.2000678994216283e-05,4.840298762065496e-10,0.08893545301886657,0.9994851714906354,2.2008597440435638e-05,0.07333333333333333,4.840298762065496e-10,0.25200235117716596,4.775990699676301,0.8746037390852464,0.7459251771509068,0.9256764410115355,1.493546414860525,98
5.73292226008799e-07,1.3819705706630048e-05,1.9098426581786312e-10,-0.26910919441363806,4.979937113151601,1.3831591730320312e-05,0.151,1.9098426581786312e-10,0.39495452434835726,3.272076270446446,1.2484637030962316,1.1295638323563817,0.9449303236932054,1.6247065367285771,147
1.723954950994445e-07,2.0457963418355514e-05,4.185282672267724e-10,-0.4125142048705349,1.7230394099156232,2.0458689778025936e-05,0.09633333333333334,4.185282672267724e-10,0.2671206211207947,4.594108658043554,0.9102536852912806,0.7628581849323375,0.9251651356299848,1.5112328968283988,104
4.805490537748448e-08,2.374174064006051e-05,5.636702486199009e-10,0.6500933018309012,2.345810960848752,2.3741789273216786e-05,0.083,5.636702486199009e-10,0.23989750408318486,4.937456797345508,0.8251251008945859,0.6904331473509101,0.932382883549377,1.4777765795040805,106
-1.2692261072056025e-07,1.998255551084946e-05,3.9930252474418016e-10,0.35213087981820984,5.46008660000156,1.998295859209272e-05,0.12833333333333333,3.9930252474418016e-10,0.28057439238813237,4.427409856794245,0.9429995409244385,0.7826081208647283,0.934304580591469,1.5408448505664394,140
5.3237600774142774e-09,1.2168280657756761e-05,1.4806705416593732e-10,-0.20500268258292265,3.4150579129793117,1.2168281822359255e-05,0.17166666666666666,1.4806705416593732e-10,0.44362812730123197,2.8986964302450327,1.3022407053083458,1.1539243956302963,0.9413698350260321,1.6267414531074924,169
-2.6065963645484147e-09,1.6983295599983168e-05,2.884323294364076e-10,-0.26962229792680503,3.7700831361529348,1.6983295800013383e-05,0.10933333333333334,2.884323294364076e-10,0.29940597699328536,4.140270061994661,0.9870848813488791,0.8704483588985956,0.9262929700991597,1.5390355405935157,119
1.6003353822456152e-07,1.6081064981802278e-05,2.5860065094894746e-10,-0.03035538382866233,2.121046155073884,1.608186126299764e-05,0.10833333333333334,2.5860065094894746e-10,0.3285377660221228,3.8209888001011296,1.051733021109082,0.8981567006227871,0.9342727421775423,1.5585644600024622,127
-8.225601388598442e-08,1.614328523583803e-05,2.606056582056261e-10,-0.7377582493499707,2.7597478478415534,1.6143494796897185e-05,0.106,2.606056582056261e-10,0.29116621665433523,4.221385823494141,0.9624292177339586,0.818167766040097,0.9348778396738784,1.5321442890961479,111
-3.544700570409429e-08,2.3914278025224643e-05,5.718926934677422e-10,0.05731229938551533,1.0741064091186194,2.3914304295922043e-05,0.08266666666666667,5.718926934677422e-10,0.230326199756107,5.165489794137946,0.7920620365245292,0.6518731135863174,0.9300828839906213,1.457472371777243,98
-8.458347904810352e-08,2.1302190366719906e-05,4.537833144199744e-10,0.39751501877358325,3.6432157479397915,2.1302358291628236e-05,0.11066666666666666,4.537833144199744e-10,0.2907527655515078,4.447770569203826,0.9966075816643172,0.86986943101119,0.9440881379481852,1.5919571507898065,120
6.883678318127329e-08,1.8075848316030197e-05,3.2673629234413175e-10,-0.15252642066025007,2.028441489709996,1.807597938831671e-05,0.09433333333333334,3.2673629234413175e-10,0.2821199383149854,4.318093195347085,0.9644392499017851,0.8270722028626384,0.9241177779929083,1.5060012690953883,109
-3.693869384367332e-08,1.3029726218923249e-05,1.6977376534009595e-10,-0.298055936982556,1.224620352258559,1.302977857859445e-05,0.15266666666666667,1.6977376534009595e-10,0.4251736645707696,3.0527751352603048,1.2789635716866958,1.1683843133812304,0.9390720594517064,1.6361139409356085,141
8.69247754520148e-08,1.7209578108720147e-05,2.961695786801397e-10,-0.2989409851394344,2.4060344985849813,1.720979763381101e-05,0.11733333333333333,2.961695786801397e-10,0.3203297902402879,3.9185797693021063,1.068115680629162,0.933364008005609,0.9371721290761759,1.5569386981877942,131
2.3952922838129626e-07,2.5486712372036166e-05,6.495725075349014e-10,-0.12832339151791725,1.668122881123863,2.548783791901836e-05,0.082,6.495725075349014e-10,0.22590392188777636,5.264713565329996,0.7682749718520179,0.6364457769043902,0.9202552463103244,1.4728097628124164,100
-4.627488239800255e-07,2.0119405827827762e-05,4.047904908648297e-10,1.400204112341969,9.297915061761168,2.012472676432961e-05,0.106,4.047904908648297e-10,0.2455131460526064,4.860122186670987,0.8296485820266426,0.704616362411847,0.9275163872835323,1.5063054272959355,117
-6.914401035933088e-08,2.5683391854557067e-05,6.596366171547284e-10,0.38948808474640895,2.880738722075809,2.568348492804076e-05,0.085,6.596366171547284e-10,0.21918570184093195,5.55557854918215,0.7155652057146966,0.5715209960656596,0.938621627016436,1.4939737821051986,100
2.1452845605679757e-07,1.9503784166060993e-05,3.8039759679629145e-10,-0.422272474684182,4.029174707187155,1.9504963964456575e-05,0.12,3.8039759679629145e-10,0.30673089690691835,4.074390410169601,1.006188980263493,0.8350149946778003,0.9352831172836569,1.5639670599957394,137
2.762282453058458e-07,1.5020559216649299e-05,2.2561719918086822e-10,0.21002442697457924,5.218361197868154,1.5023098922138965e-05,0.093,2.2561719918086822e-10,0.27376747582343963,4.536549203793077,0.9379902613486752,0.803147659184173,0.9252303771927325,1.5627193786709186,125
-2.5468070325055823e-07,1.7929210679237037e-05,3.2145659558046745e-10,-0.373654787238495,1.887451161619417,1.793101943117222e-05,0.13566666666666666,3.2145659558046745e-10,0.3432357881262219,3.6559554161171324,1.1246901528423257,0.9631513324669998,0.938316687334783,1.5664475947605936,139
-6.880216835046865e-08,1.5364371966743872e-05,2.360639259324649e-10,-0.5158366478378894,3.9407214842918297,1.5364526015169967e-05,0.13133333333333333,2.360639259324649e-10,0.360475215535622,3.560808949920346,1.1466048581551398,1.0151836981687745,0.9433073934584676,1.6250642746432804,144
1.360886707725156e-07,1.682200816278446e-05,2.8297995862878696e-10,0.29664323647021656,5.061425436506168,1.6822558626888467e-05,0.14,2.8297995862878696e-10,0.3527239325833609,3.5987989707555537,1.13511843697433,0.983281248223698,0.9432161575812136,1.600939733900538,148
-9.623330899252641e-09,2.3372585102135676e-05,5.462777343565746e-10,0.149646051396712,3.897189830952515,2.3372587083270696e-05,0.11833333333333333,5.462777343565746e-10,0.247552631682027,4.885296316582314,0.8536308141915709,0.7237176547263527,0.9396254274858388,1.5404986473566449,131
-2.8323106112036604e-07,1.998208387508018e-05,3.9928367599073937e-10,-0.6197254298874875,1.3992363540505783,1.9984091068265346e-05,0.07833333333333334,3.9928367599073937e-10,0.24275454867115523,4.932474061499733,0.8395753341928631,0.7085115417419847,0.9227224183417209,1.4813540141452362,95
1.7317472119214266e-07,1.6035605558285324e-05,2.5714064562091117e-10,-0.23149582812772967,2.5963928748951446,1.603654062149849e-05,0.10033333333333333,2.5714064562091117e-10,0.29931796035994,4.0905520972118135,0.9648349361605288,0.8311005376398064,0.9320727520304016,1.5368787568155657,119
-1.9427696133130545e-07,1.841708753118884e-05,3.3918911313147146e-10,-0.18037988347108577,3.9783282087527354,1.8418112190699014e-05,0.09766666666666667,3.3918911313147146e-10,0.28477189230997935,4.318876779533453,0.9419506744212307,0.7973278184245687,0.9338150687707305,1.518450548526485,114
-1.356476905260976e-07,1.966894151815414e-05,3.868672604445677e-10,-0.24690827557081588,1.137569985341334,1.9669409262621813e-05,0.097,3.868672604445677e-10,0.282711717208285,4.495573667750353,0.9766483712989906,0.8274425108354799,0.9340142541111802,1.557978295922645,109
2.0127119048826976e-07,1.8660079293959037e-05,3.4819855925683875e-10,-0.4526231809790242,2.3272338412792655,1.866116473720114e-05,0.11633333333333333,3.4819855925683875e-10,0.3310571497739622,3.826640963977128,1.1195564369424362,1.0274648188569757,0.9470435719758933,1.5830061117954304,118
-4.4469022631531897e-08,1.637315368668431e-05,2.68080161647784e-10,-0.3091802532873441,4.469924513698017,1.637321407487723e-05,0.155,2.68080161647784e-10,0.38933237132525184,3.3142273459880887,1.2303542989503566,1.0742183786211634,0.9474136404886683,1.6353377186147193,158
1.669400330049306e-07,2.1616771526743783e-05,4.672848112394408e-10,0.3389554961499666,2.508529659112697,2.1617416131768858e-05,0.09633333333333334,4.672848112394408e-10,0.27587246879237604,4.536209625898483,0.949820372081239,0.8390894934932275,0.9390649054317801,1.5616553232863615,108
1.0104823727227137e-07,1.5693550296208734e-05,2.462875208996332e-10,-0.11154258988079321,4.304488929305746,1.569387560948184e-05,0.18333333333333332,2.462875208996332e-10,0.41626114077098597,3.152645828228139,1.2507779997306825,1.114992257596144,0.949715783509241,1.6591781257565874,167
-1.6307507452223793e-07,1.1232293734915653e-05,1.2616442254742543e-10,-0.2855240104813291,2.6547812172034977,1.1233477468146533e-05,0.195,1.2616442254742543e-10,0.5289825835544275,2.3607470039162903,1.4809117378963585,1.45435993030805,0.9338533843875004,1.622262068280663,181
6.124859558463917e-08,9.105624592752298e-06,8.291239922413547e-11,-1.1837153415750634,8.487286671147393,9.105830583455666e-06,0.191,8.291239922413547e-11,0.5384720970328616,2.3557206605385983,1.496398349407063,1.453000840572153,0.9418808107224401,1.652594673095214,183
1.351731159065021e-07,1.9441026576119613e-05,3.7795351433338907e-10,0.41771104735710307,2.320324429246453,1.9441496498589115e-05,0.103,3.7795351433338907e-10,0.2745962580503185,4.60647339736956,0.9621891532647138,0.8392398443365088,0.9425670257723306,1.5492385135006952,113
1.4700492924824019e-08,1.692585777049397e-05,2.86484661266991e-10,0.27272906344076175,1.5377829325657695,1.69258641543492e-05,0.10233333333333333,2.86484661266991e-10,0.3108676480258283,3.9677976477615418,1.034656519082724,0.9172750771244406,0.9398044305302473,1.547870648276984,115
-1.0860523266493152e-07,1.7680227853323005e-05,3.1259045694541864e-10,-0.40688227001062915,2.0764342446138127,1.768056141761287e-05,0.12033333333333333,3.1259045694541864e-10,0.29361927243068964,4.265157419528754,0.9964947387091616,0.8580062452241161,0.9414982491189785,1.5389103505330195,127
-2.792491793416931e-08,1.3757827026412055e-05,1.8927780448867397e-10,-0.24868963605800404,3.6494684131763515,1.3757855366652014e-05,0.142,1.8927780448867397e-10,0.35684348951912953,3.6238566173527538,1.1830533887894212,1.080991644614253,0.9485436584078972,1.6135745198982097,141
7.292817506969777e-09,2.0004675171870785e-05,4.0018702873206343e-10,0.6495370113198757,4.19538748362201,2.0004676501189682e-05,0.11533333333333333,4.0018702873206343e-10,0.263191443218526,4.733529620731968,0.9126134711782616,0.7721079008780094,0.9372760911702784,1.5532694067144,129
-2.249773825111276e-08,1.795581774216525e-05,3.224113907898564e-10,0.37586626191547967,4.943069777889449,1.795583183642804e-05,0.13166666666666665,3.224113907898564e-10,0.2842892777616199,4.420033043006336,0.9765751347876468,0.8640042788937362,0.9317120225658534,1.5600065490156159,135
5.586446080484798e-08,2.027481341264996e-05,4.1106805891777065e-10,-0.3082851965982558,3.4501637564926693,2.0274890375924393e-05,0.127,4.1106805891777065e-10,0.32379469544942635,3.81830690679259,1.0562219714160759,0.9098081642217835,0.9371954496765366,1.5602152024381624,130
2.7103184490375036e-07,2.6065050002467738e-05,6.793868316311434e-10,-0.4044239115311184,1.441976057100666,2.6066459097700544e-05,0.09233333333333334,6.793868316311434e-10,0.249070152651465,4.975173574433327,0.8767482575973089,0.7532995857362903,0.9293071209998743,1.4784664018807956,98
-5.724028362921483e-07,2.041152495413914e-05,4.1663035095344477e-10,-0.6889647997444062,3.2118019812940775,2.0419549357428043e-05,0.09966666666666667,4.1663035095344477e-10,0.23350410164436924,4.825078099403854,0.7445738194120586,0.6156508654921562,0.9089732455596934,1.4295920584129382,118
1.9932266464196086e-07,3.064134250975501e-05,9.388918708001195e-10,-0.6504779110348349,0.8008149562033138,3.064199080224324e-05,0.059333333333333335,9.388918708001195e-10,0.20415530290889156,5.120966157779485,0.6821992201367943,0.5654158385986812,0.9017400009580767,1.3534976129782696,76
2.3417817965622505e-07,2.1650607945648438e-05,4.687488244161753e-10,-0.42898791227215594,1.5304647572834291,2.1651874372349437e-05,0.07333333333333333,4.687488244161753e-10,0.25670864533174637,4.6233717334353575,0.8620919528021633,0.7285652431141869,0.9296821091769912,1.4898934045091343,91
-2.3396904378812868e-07,3.2838947586814434e-05,1.0783964786095457e-09,0.023958021550330708,1.6147000612864053,3.2839781060826166e-05,0.08366666666666667,1.0783964786095457e-09,0.23614257323970067,5.060376801945465,0.8259921228836906,0.6976181429992908,0.9220880822066322,1.4460998690156042,92
2.691973004450018e-07,2.033969878642597e-05,4.1370334672253806e-10,1.1940587194208967,8.258274905349664,2.0341480130735446e-05,0.095,4.1370334672253806e-10,0.22995480568054466,5.275826431779026,0.8160648638489945,0.6781023808703326,0.9314150466479495,1.531242549097857,109
-3.5924154551309336e-07,2.1943673818587457e-05,4.815248206565606e-10,0.6293026481027592,3.982049828342846,2.1946614206856223e-05,0.089,4.815248206565606e-10,0.23394555227275182,5.03516215389973,0.7984224604252899,0.6660332955729824,0.9155401207881692,1.456420199273677,100
1.7297151980692305e-07,1.493614453743789e-05,2.2308841364323571e-10,0.024015377953805483,5.24268439016396,1.4937146072456413e-05,0.113,2.2308841364323571e-10,0.28472594047038,4.222014284331659,0.9263483598031659,0.7917228306991011,0.918716770429585,1.5297452179739413,124
2.256393066734954e-08,1.8826669626820887e-05,3.544434892374601e-10,-0.3259149948411632,3.4510385258860987,1.882668314835163e-05,0.08666666666666667,3.544434892374601e-10,0.2535778871078847,4.578920005118953,0.8550563893328369,0.7025759059308415,0.9123467525893743,1.4704266187639652,103
1.5332355573744237e-07,1.2684051811658633e-05,1.6088517036084063e-10,-0.6234979267770228,5.039255150679091,1.2684978457750121e-05,0.13466666666666666,1.6088517036084063e-10,0.3640027332373089,3.4649482731797834,1.1166517737258417,1.0069191296724218,0.931687825795479,1.548581055995357,139
-7.272077761164815e-08,1.7933590564451358e-05,3.216136705333787e-10,-0.2665982829268192,2.905231523552162,1.7933738005359484e-05,0.12433333333333334,3.216136705333787e-10,0.29766491680489504,4.13978267892537,0.9820426044717765,0.8689598581096493,0.9336387890128118,1.5498092441879983,133
3.008675500842025e-07,2.2226849703446144e-05,4.94032847739584e-10,-0.10659704249765459,2.3880075525902953,2.2228885915004325e-05,0.099,4.94032847739584e-10,0.2536696844516567,4.811043270784902,0.8633744883402565,0.7010915501607762,0.93080447357089,1.4765170514466783,118
-5.790711978343536e-07,2.045662604440837e-05,4.184735491207668e-10,-0.18577440980852872,1.9939238284544318,2.046482036502955e-05,0.11533333333333333,4.184735491207668e-10,0.29219728750432133,4.3921130747777255,1.0111860682886,0.8626778667104362,0.9316858461355331,1.5886223614386974,120
1.9258174978700546e-07,1.3943562408909291e-05,1.9442293265114828e-10,-0.20396546357495662,1.7360187562173852,1.3944892268551209e-05,0.151,1.9442293265114828e-10,0.3938176607873722,3.309350295390023,1.2319150751206034,1.1197208971033574,0.9433941188080276,1.6335263074640756,146
2.685156399923234e-07,1.6595629673038448e-05,2.754149242446343e-10,0.34007001104684315,4.286388488738969,1.659780180908167e-05,0.13766666666666666,2.754149242446343e-10,0.3420443302817081,3.7886437616760236,1.1182479777511292,0.9821686219548756,0.9477411335194674,1.5845048852135055,146
-3.5201427601243496e-07,1.475961125992223e-05,2.1784612454402308e-10,-0.6171800020541176,3.363598122531781,1.476380840415303e-05,0.15466666666666667,2.1784612454402308e-10,0.3711874015042887,3.521012862931214,1.2013740388292686,1.1034798879427112,0.947577632068393,1.6392395319102502,158
-3.698524796458616e-07,1.8997150387653205e-05,3.608917228511123e-10,-0.21026267721452743,3.3861274126334875,1.9000750345915617e-05,0.108,3.608917228511123e-10,0.28108183582388235,4.517712028598638,0.9514310803472723,0.8225043701420843,0.9363655969931961,1.53260590781138,121
3.8518430918973684e-07,1.997529388504958e-05,3.9901236579409917e-10,-0.16715151921201224,3.222677851390462,1.997900730131868e-05,0.10066666666666667,3.9901236579409917e-10,0.27857723528429723,4.461077806756661,0.9271688581770894,0.7962140669116764,0.9321997161830521,1.5120124289496226,120
2.7295442138908915e-07,2.4345292908430527e-05,5.926932867972778e-10,0.022809675229736502,2.7316728212314656,2.4346823014788472e-05,0.09266666666666666,5.926932867972778e-10,0.2186492662910905,5.5416851630562824,0.7841673749156755,0.6577121355158012,0.9327388079439679,1.4745611517791184,108
-3.1944005284630464e-07,2.326529274300849e-05,5.412738464178835e-10,-0.8104483955789061,2.056510930260875,2.32674856476854e-05,0.101,5.412738464178835e-10,0.26814064159770173,4.432833750300601,0.8919652977515233,0.7302664866340104,0.930837178959606,1.443167124281415,118
2.306052867451084e-08,3.5143425822609025e-05,1.2350603785492227e-09,-0.2437496479519005,0.3489798336559651,3.514343338857496e-05,0.059666666666666666,1.2350603785492227e-09,0.19561010943867865,5.970866280383485,0.6922147989370568,0.5609674688229904,0.9216897482884049,1.4047080008092312,88
-6.319284090116774e-08,2.6732940918038475e-05,7.146501301273357e-10,-0.23623666418187023,0.4674050483517931,2.673301560734361e-05,0.07966666666666666,7.146501301273357e-10,0.27520308349676376,4.490634229778176,0.950218492798053,0.7981858584737407,0.9247130686086918,1.4672050865316641,98
-8.729879298626991e-08,2.925924058322667e-05,8.561031595071386e-10,-0.20880148449733577,0.7663649832323141,2.925937081665283e-05,0.06766666666666667,8.561031595071386e-10,0.2822488988489585,4.513039376854591,0.8672034654756349,0.6888387955675548,0.9302561458202963,1.5168331543940456,85
1.8617277568208706e-07,3.59615884688896e-05,1.2932358452057738e-09,-0.2768948400533633,1.5288691494253683,3.596207037293847e-05,0.07866666666666666,1.2932358452057738e-09,0.2127930837028822,5.411699867975723,0.6944836600058162,0.5501436882262901,0.9102806505675387,1.3874713626715924,93
-1.5413513633447128e-07,3.142253950549775e-05,9.873759889745668e-10,-0.2195791738904611,0.21183619948011279,3.142291753823664e-05,0.07833333333333334,9.873759889745668e-10,0.2509599666181701,4.599557893362162,0.8778934925675763,0.7469130656705283,0.9194800010582292,1.4094747561759418,96
5.170370575626364e-08,3.447513996103099e-05,1.188535275332676e-09,-0.49016292349780854,1.124595698085881,3.447517873203655e-05,0.09066666666666667,1.188535275332676e-09,0.25100188000120244,4.7464214261744395,0.7811538225579313,0.630310343432514,0.9229658820430484,1.422164704651315,107
1.9607809633493215e-07,3.8887407165983217e-05,1.5122304360929629e-09,-0.04966573659336549,0.3748312923891626,3.888790149536004e-05,0.07333333333333333,1.5122304360929629e-09,0.22224239753331135,5.022034708495789,0.765418222753401,0.6490770380097876,0.9139644545506816,1.4078718142333388,96
-3.3549531563642186e-07,3.523938520858521e-05,1.2418142698790539e-09,-0.2649011574253856,0.7209460285520457,3.524098220801838e-05,0.08733333333333333,1.2418142698790539e-09,0.2529285219562015,4.404850218758786,0.815999661214629,0.6646610935889697,0.9121442559556113,1.4012183195752488,102
-5.121491468853464e-09,3.272894509281188e-05,1.0711838468882948e-09,-0.10065645580110773,0.9268231917346244,3.272894549352255e-05,0.105,1.0711838468882948e-09,0.2845168903181296,4.078044782036108,0.8678174281536113,0.7346538588855517,0.9147776369258247,1.406501513711247,118
3.6769056938177345e-07,3.058569876926675e-05,9.354849692043258e-10,-0.5430448692519121,1.388723915282167,3.05879088131101e-05,0.08033333333333334,9.354849692043258e-10,0.2380436701356209,4.986426410146576,0.8160178671093203,0.7001930862336595,0.9259499490494565,1.4240060596336699,102
-1.2986495474242567e-07,2.6870896013649725e-05,7.220450525763767e-10,-0.053536597154480614,0.7730673538115704,2.6871209825440443e-05,0.07066666666666667,7.220450525763767e-10,0.24682970254139405,4.478540384677057,0.832178096068255,0.7001783127653417,0.9259260476263365,1.3858278180600239,85
2.122975103722156e-07,2.6370270845707116e-05,6.953911844759506e-10,0.03425648090637406,1.0365282759138088,2.6371125397086505e-05,0.09633333333333334,6.953911844759506e-10,0.2694267930613316,4.41580683161567,0.9329278292459304,0.8093212443407587,0.9337848656416069,1.4670389969622082,109
-4.908261257113657e-07,2.7167460065656608e-05,7.380708864190465e-10,-0.1929304201867598,0.3708854886681028,2.7171893506061136e-05,0.08,7.380708864190465e-10,0.24595294677787582,4.790990394735269,0.8458503802746113,0.7413451694671909,0.9299296143400662,1.4260277262852679,95
4.4315664420108907e-07,2.5406795610618556e-05,6.455052631997463e-10,-0.7390263925898444,2.045307725515621,2.5410660184478597e-05,0.08533333333333333,6.455052631997463e-10,0.2523596375861858,4.552366316438318,0.8317990761834033,0.679467937053064,0.9246534641849115,1.4327798280602868,97
