approx_entropy,sample_entropy,perm_entropy,higuchi_fd,lz_complexity
1.4809117378963585,1.45435993030805,0.9338533843875004,1.622262068280663,181
1.496398349407063,1.453000840572153,0.9418808107224401,1.652594673095214,183
0.9621891532647138,0.8392398443365088,0.9425670257723306,1.5492385135006952,113
1.034656519082724,0.9172750771244406,0.9398044305302473,1.547870648276984,115
0.9964947387091616,0.8580062452241161,0.9414982491189785,1.5389103505330195,127
1.1830533887894212,1.080991644614253,0.9485436584078972,1.6135745198982097,141
0.9126134711782616,0.7721079008780094,0.9372760911702784,1.5532694067144,129
0.9765751347876468,0.8640042788937362,0.9317120225658534,1.5600065490156159,135
1.0562219714160759,0.9098081642217835,0.9371954496765366,1.5602152024381624,130
0.8767482575973089,0.7532995857362903,0.9293071209998743,1.4784664018807956,98
0.7445738194120586,0.6156508654921562,0.9089732455596934,1.4295920584129382,118
0.6821992201367943,0.5654158385986812,0.9017400009580767,1.3534976129782696,76
0.8620919528021633,0.7285652431141869,0.9296821091769912,1.4898934045091343,91
0.8259921228836906,0.6976181429992908,0.9220880822066322,1.4460998690156042,92
0.8160648638489945,0.6781023808703326,0.9314150466479495,1.531242549097857,109
0.7984224604252899,0.6660332955729824,0.9155401207881692,1.456420199273677,100
0.9263483598031659,0.7917228306991011,0.918716770429585,1.5297452179739413,124
0.8550563893328369,0.7025759059308415,0.9123467525893743,1.4704266187639652,103
1.1166517737258417,1.0069191296724218,0.931687825795479,1.548581055995357,139
0.9820426044717765,0.8689598581096493,0.9336387890128118,1.5498092441879983,133
0.8633744883402565,0.7010915501607762,0.93080447357089,1.4765170514466783,118
1.0111860682886,0.8626778667104362,0.9316858461355331,1.5886223614386974,120
1.2319150751206034,1.1197208971033574,0.9433941188080276,1.6335263074640756,146
1.1182479777511292,0.9821686219548756,0.9477411335194674,1.5845048852135055,146
1.2013740388292686,1.1034798879427112,0.947577632068393,1.6392395319102502,158
0.9514310803472723,0.8225043701420843,0.9363655969931961,1.53260590781138,121
0.9271688581770894,0.7962140669116764,0.9321997161830521,1.5120124289496226,120
0.7841673749156755,0.6577121355158012,0.9327388079439679,1.4745611517791184,108
0.8919652977515233,0.7302664866340104,0.930837178959606,1.443167124281415,118
0.6922147989370568,0.5609674688229904,0.9216897482884049,1.4047080008092312,88
0.950218492798053,0.7981858584737407,0.9247130686086918,1.4672050865316641,98
0.8672034654756349,0.6888387955675548,0.9302561458202963,1.5168331543940456,85
0.6944836600058162,0.5501436882262901,0.9102806505675387,1.3874713626715924,93
0.8778934925675763,0.7469130656705283,0.9194800010582292,1.4094747561759418,96
0.7811538225579313,0.630310343432514,0.9229658820430484,1.422164704651315,107
0.765418222753401,0.6490770380097876,0.9139644545506816,1.4078718142333388,96
0.815999661214629,0.6646610935889697,0.9121442559556113,1.4012183195752488,102
0.8678174281536113,0.7346538588855517,0.9147776369258247,1.406501513711247,118
0.8160178671093203,0.7001930862336595,0.9259499490494565,1.4240060596336699,102
0.832178096068255,0.7001783127653417,0.9259260476263365,1.3858278180600239,85
0.9329278292459304,0.8093212443407587,0.9337848656416069,1.4670389969622082,109
0.8458503802746113,0.7413451694671909,0.9299296143400662,1.4260277262852679,95
0.8317990761834033,0.679467937053064,0.9246534641849115,1.4327798280602868,97
0.6897373012758865,0.5476958550510671,0.9160263006764426,1.3695455173907498,103
0.7642919122339515,0.6083351588845645,0.9034743544239136,1.3615612719501284,107
0.755414184500927,0.6106671384958037,0.9225449937242045,1.4234369858220828,95
0.7826431212327818,0.6458121205086506,0.9277231845774558,1.4105524120067872,89
0.7070007075858769,0.5793747777183037,0.9217170990218585,1.4378677320115327,94
0.9348386603609327,0.7950988303786723,0.9370452658767988,1.5524873611809364,111
0.7217026393327384,0.5305405093107067,0.9267314747645127,1.4181677999380975,88
0.686048177376513,0.525158419405669,0.9161939049537103,1.3868272636937582,95
0.9286118905620708,0.785551949456992,0.9218941271058928,1.4626708084231412,132
0.9089397492021769,0.7741848681898371,0.9253933433691359,1.4621850330513082,128
1.0412621880186244,0.8981437361681256,0.9337556056551046,1.5663938425723545,126
0.6071100498386546,0.4873817899468097,0.9023664071001326,1.359161035768273,110
0.5791713871446103,0.47097146882123414,0.9152789733278834,1.4022434204427217,84
0.5349822318364486,0.4399181112879624,0.9003921729832612,1.3583089505759192,67
0.6740683507409089,0.5539841418996297,0.925921183475255,1.494961983678309,104
0.7726533005273324,0.6158542876911536,0.9107147929182625,1.3912342541521505,104
0.9668231670875209,0.8052328022162848,0.9193858460324407,1.5196680645956078,121
0.901039490064885,0.761056279081674,0.9317412128317183,1.4815902524551017,108
0.8741393368206474,0.7514440179962439,0.9251828197266855,1.470260215382635,106
0.7865756531190136,0.6457403120614795,0.9051125076398331,1.3828611154642623,107
1.0453907654082522,0.9295097560344849,0.9290298982476713,1.5487767103812786,135
1.0919277821789897,0.9586455983529549,0.9299018832698901,1.537660402268902,122
0.8156563775957499,0.6778037897041619,0.9197007936965007,1.4366019771335445,108
0.8981615697562138,0.7403454070568934,0.9240372145944267,1.4564139539651995,127
1.0321901871261172,0.8847330611191666,0.9278105349392235,1.5249699646950965,135
0.8876822610027566,0.7479091986886491,0.9249705952474025,1.4648529934420906,101
0.8676934423229858,0.7432539219189707,0.9184966954335549,1.4525705904089352,114
0.8896122846805126,0.7527816048783468,0.9230113249614076,1.4587050430357862,111
0.7762574711276176,0.6297630358107792,0.9177356692025628,1.4343144953669367,98
0.833793544617428,0.7042722198203776,0.9165186689576621,1.4124972496609263,114
0.7688481780197636,0.5898310432512963,0.9091245248050784,1.4104279382251257,100
0.9572156970573067,0.8415266222065207,0.9315554583148717,1.5060657480934454,120
1.0319182181637245,0.8972017317451942,0.9385241071955016,1.4898841560689091,129
1.0518849200807145,0.9172804823284878,0.9373617420050185,1.533537007947205,118
0.8663732872527081,0.7330287334286264,0.9252475114923536,1.4357960103009673,110
0.8308967470353577,0.6888660065599328,0.9256618790424602,1.4682026318464518,109
0.7474292069220048,0.6369721004139076,0.9099405312578959,1.4023777478885504,105
0.8918414393328322,0.7531764241451449,0.9063088637003006,1.4131118435955554,115
0.986311297811421,0.8718509909617702,0.9229338873203792,1.503172067283488,113
1.0732926719814704,0.9529317051766723,0.9384996838046696,1.5589132165581443,133
0.9993489996879275,0.8667547014592257,0.9204968209813825,1.5008076604597849,119
1.0268272880621265,0.8981806537109783,0.9288330027579269,1.505858849557585,123
0.8809170571891656,0.7607387563224928,0.9170188491575433,1.413776063360218,104
0.8560773433605982,0.7386453960006897,0.9300397346955472,1.4746840985576861,103
0.9668358215684423,0.8304350617924432,0.9302934841186787,1.5324305670640932,116
0.8778374818640193,0.7387657536345431,0.9355878374569276,1.4650394278942702,101
0.8580185362062576,0.6295761473041482,0.9199969945543878,1.5186153593267702,107
0.8982792135783702,0.7512232862616987,0.9289633039451,1.4404000660020173,100
0.9355117223691907,0.7796922961289401,0.9196913032257698,1.475449467773778,128
1.054085719316225,0.9212504204070611,0.9322444500107252,1.5317906284187846,138
0.8697592654379731,0.7579655901085854,0.9349058118882373,1.5921596363384276,139
0.9696235183386479,0.8401797788941786,0.9294238395520834,1.5107791430184896,114
1.0093078007986143,0.8235256890048412,0.928206112380335,1.5362142036057977,104
1.0476773505091037,0.8270936336264189,0.9335900270531734,1.5396096174366054,126
0.791538136853513,0.6506838562704287,0.9296824360911943,1.4510310811151945,95
0.8656277969744739,0.7156457542904455,0.928043209298182,1.4819246091687153,102
0.798785470015869,0.6598688139672914,0.9229074160754432,1.4568309043170296,78
0.8084907132295189,0.665376613582223,0.9255502719829818,1.457853611458426,109
0.7977250604792645,0.6316868106179517,0.9136117584753537,1.3733452147660348,92
0.8363817819691635,0.6811829646774761,0.9265701042203808,1.4202035583571313,88
0.7794584586842372,0.6032269722978169,0.9238599818773703,1.467352951982668,80
0.8543494776215872,0.6994937342497344,0.9237348642255402,1.447123598365245,96
1.027590570211002,0.8791598010330454,0.942634489255478,1.5632799476596406,126
0.9118849925741346,0.7200806663559225,0.9273852519843582,1.5156998066307061,95
0.8853747660299995,0.7278593529290281,0.923961946566632,1.4399536116543459,98
0.8325180368951095,0.705212700948579,0.9219141029707387,1.4284011434676913,100
0.9118344137208503,0.7758441445367238,0.939642769155856,1.5010749213678918,113
0.9353880978367406,0.7811260037949141,0.923818550315699,1.440314540654496,110
0.9555152849068689,0.7628957924440668,0.9225906746210489,1.5145137306132392,123
0.7940889732709877,0.658290932531322,0.9006251606979377,1.4035529886169578,101
0.977465180088648,0.8190519932058508,0.9308527522210834,1.4858177188120587,107
0.8893835967912387,0.7691691832053626,0.9178127012671863,1.4608482360557657,114
0.923905978318512,0.7737728041956243,0.9147838208642136,1.500644759285058,117
0.8933883164236591,0.7314008473290508,0.9229366937081096,1.5067654580832208,118
0.8786136108341345,0.7432101729126815,0.9276285444880382,1.4371962718898486,120
0.884256454097601,0.7457661065273692,0.9116001728927831,1.4246427490061084,104
0.8081658661551976,0.6387341396741827,0.916081486190496,1.4375092812336479,103
0.760582027330134,0.6261456193874568,0.9063202810794603,1.3888230565499393,96
0.8387484967957066,0.6490279284289874,0.9146730792125503,1.4784412174004729,111
0.9889650095098066,0.8000105451787614,0.926176543901036,1.5281036703648947,104
1.0293028660047319,0.8500624655851688,0.9410427470890115,1.5350183287847154,120
0.8890664269272253,0.7850437518202286,0.9488938100051413,1.52545171646872,99
0.9042201498569229,0.7300726125111997,0.9321103701866873,1.508964788028504,116
0.8137779886055729,0.66229831277443,0.9143777167676701,1.4273536846651635,93
0.8981083661225298,0.729252806566427,0.9171613962736533,1.4501298618152076,106
0.8767381629155073,0.7457265922978028,0.9283619989173965,1.4827515254528583,120
0.7429856205600189,0.600993460026548,0.9009904784190201,1.3998562342097922,99
0.7101377698883158,0.5557989894087219,0.9087292610026253,1.3706460175106985,89
0.8611386122626445,0.7190378479416569,0.9315473037366732,1.5248423343451891,115
0.9282220468094589,0.7769999103373952,0.9376021427131651,1.4922829509756246,97
0.7750725550971831,0.6210366374724889,0.9152791033524013,1.4131070605341438,92
0.7540089309800408,0.6346758606667566,0.9228549132735405,1.4179891448968174,85
0.7545852368172352,0.6029584769208912,0.913283087111302,1.4588869800791926,99
0.740902227740392,0.5986429962842771,0.9119396021383832,1.4175052096198881,84
0.7627766870740817,0.6565078142458257,0.9297245342511178,1.4725831317783644,87
0.5384580416269698,0.4429529973876307,0.8985941732940901,1.3409778788287394,85
0.9975507660729854,0.8209299878697459,0.9463323506980955,1.5277245271432685,130
0.8532779059845637,0.6994143691133456,0.9271538303440693,1.4871616303763695,101
0.9015994035203301,0.7694853556610205,0.9232141255110763,1.467101112950069,99
0.7585960791093567,0.6335358716750664,0.9271402984538561,1.4144370098400536,98
0.628268099663698,0.5153451137541138,0.9170705979278074,1.3754457155896156,81
0.8573161159502232,0.743809431355397,0.9273727277607801,1.4359279024028129,86
0.8281879771600749,0.673709816788373,0.9198502963729126,1.4735579352147408,101
0.81566411234492,0.6443969664854772,0.9207266598306181,1.483890283552804,93
0.9252764526562083,0.7914198958733873,0.9205637245669419,1.4805772630717053,106
0.925513923813047,0.7850043737768464,0.9217310812941258,1.4620296010579137,112
0.8664248870659996,0.7174005363839694,0.9241746561056329,1.4863868163053997,104
0.9012420894673601,0.7711847410414774,0.9248405208729943,1.4502794622509467,102
1.0723922767779772,0.9196798356142787,0.9277463420297202,1.519607345420576,129
0.9329491541173467,0.7627582149401791,0.9202323031315368,1.4928395648687003,111
0.8860287712870036,0.7571586508207047,0.9335656207291627,1.4718929120693776,86
0.8527886356968164,0.7281677312247075,0.926959934998762,1.446926959090749,86
0.8326530589723875,0.6817637562166889,0.9291712114578151,1.4861428131934287,103
1.0050291950508612,0.8953169497346479,0.9337720677184848,1.5035708507932817,119
0.9865172450987933,0.8444051527167897,0.9321944162525677,1.5123631706933136,106
1.1953271695255054,1.0412259036792022,0.9444441357765407,1.59655812637414,160
1.0917076324602908,0.9639362872989449,0.9273109524438413,1.5458602741318088,118
0.9160250811886859,0.7675524636665414,0.9262036363533279,1.4646857777343236,109
0.90471922224144,0.7717469339264732,0.9283476776281305,1.47501606578402,113
0.8447600890448719,0.6918462704170628,0.9292735722306159,1.4861580473511022,104
0.9531021946473452,0.843382883678581,0.921887959471732,1.492854945533943,112
0.9070568001259822,0.782289476113221,0.919053768913522,1.4437815552145172,115
0.9686540737361584,0.8254958208076553,0.9363047133219375,1.5114089900396555,100
1.1776508369924832,1.057139963628157,0.935513447370152,1.5817009386880954,129
0.9825974788162819,0.8509979081659195,0.9350101574368105,1.5291146218579348,125
0.8382687762885808,0.7270596267918266,0.9233825208734353,1.4329003992038045,90
0.8714472655332366,0.7168903664896925,0.9337166683996188,1.4862117518131692,94
0.7880230268682418,0.6553664308645488,0.9267784836643974,1.4209796773715542,83
0.9199728134056051,0.7674814286872348,0.9340987271054271,1.5060950654384977,91
0.9992220365758135,0.8760825462814654,0.9328402244738241,1.4936575596959483,116
0.9241028903468589,0.7974179217363209,0.9360065659432872,1.4579877906106895,109
0.871184767084082,0.7304146142222483,0.937757288340589,1.4825263345094386,89
0.8271602978415671,0.6787126452110329,0.9160493121082128,1.4743168567075162,107
0.9548304513311119,0.835763980647883,0.9199285195928913,1.4937726993566627,130
0.985134106090793,0.8324576951720011,0.9263372686814678,1.5174708264610128,118
0.8228384166118481,0.7062072551091959,0.9250769028969477,1.4559323180053891,93
0.839928479036085,0.70241615782354,0.9358079496287763,1.4978011650008984,93
0.8747619786998357,0.7338766281897099,0.9330177369560954,1.5034946869861647,120
1.0511869730235395,0.8642403111774427,0.940019533213103,1.5445197383460174,121
0.7479617137280528,0.6284387144565642,0.9326097529316606,1.4508306386880658,88
0.8327514128888467,0.6672964783680881,0.9292525690776423,1.4756463540929339,96
0.839621127521943,0.6864559834606035,0.920649849163412,1.48991344766364,93
0.8374144091319513,0.6696919913124139,0.9265852274316495,1.507614792877091,99
0.6077887102980757,0.5090235306265448,0.9092037817392625,1.389433298371067,79
0.6112123884927407,0.47895776958269637,0.9201010863737435,1.4253652588631138,75
0.8406481078857997,0.6960149986772031,0.926687364263884,1.5000075919170357,94
0.7538613576569921,0.6094033957349047,0.912349852201036,1.4369523200465706,87
0.7418474773851078,0.6128546189333309,0.9125083812887743,1.428058342743769,89
0.7298124568618443,0.5932479488994821,0.9129508235294117,1.3599925524271412,84
0.8862497498343558,0.6564619579457114,0.9177615634043251,1.5036135131775017,89
0.7050811750399415,0.5638722461982228,0.9156432951313462,1.4253401019009995,91
0.7144908279215594,0.6079783090114257,0.9193331662562834,1.4293663646503416,77
0.6662165625998502,0.53889766754121,0.9185429764391876,1.4205552463150337,72
0.7306564622407992,0.6161129967741793,0.9015099432628314,1.3457684877322753,81
0.8772286671117406,0.6735514620829527,0.9051480805250399,1.4722954338844092,96
0.8594179246688927,0.7138505385184694,0.9152742292491508,1.420351177119938,97
0.7176548946341792,0.5604909553205248,0.9121603641579348,1.458462325822953,82
1.0349061281065417,0.8257637125723746,0.9293411869273464,1.510090836444691,115
0.8294650773125869,0.6620889896224912,0.9188990210422777,1.4534934822004122,101
1.0364782402243047,0.8666552609303387,0.9155983920211722,1.4348797874450705,106
0.9867100011593779,0.8461203142661333,0.9326312115881059,1.4905203103371123,114
1.0765468183828935,0.9239395657390439,0.9289781716019738,1.5233622702480216,123
0.89295410909626,0.7654282654126605,0.9171448435246322,1.432411840596827,105
0.9290224398093594,0.7934658479148212,0.9196933833223611,1.4849776381784257,102
0.9036703646776583,0.762444169112858,0.9187484234503388,1.450925101428633,89
0.7795462765777055,0.6820117215518605,0.918259369754654,1.4399310140174078,90
0.82986311666102,0.6909592865501322,0.9246282785327129,1.4341816633997415,86
0.7287066578550472,0.613994410141083,0.9067096522849584,1.3796191912361107,80
0.8158444004757603,0.6861514083777336,0.9135360238776411,1.40216142125402,87
0.8455728355412724,0.7010162751888603,0.924189025713037,1.4663323258201166,94
0.947183065885473,0.8332224090628778,0.9244350667442517,1.4871397383971166,111
0.7359816042235701,0.5993095683427744,0.9323665569699324,1.4941568495298108,100
0.9018688943762552,0.7719715064114606,0.9322578411240181,1.53381571862673,119
0.8315288798402425,0.6681878470038695,0.9262033033417402,1.5274201593719097,104
0.8510113803269945,0.7474366846830711,0.9203048243987226,1.5177545969877204,113
0.7471853749186157,0.5739813398741654,0.9214717515548848,1.4739715002258533,97
0.8232002114974475,0.709246953230635,0.9385174958560704,1.496217050121953,90
0.9472311769154693,0.8276029420146165,0.9303189908738726,1.5139479133997098,118
1.1062497940006537,0.9992332227178422,0.9256732519777835,1.529866122133937,124
0.662953753678762,0.5305364029329874,0.922174501519631,1.4396319243615339,100
0.8213272078803833,0.6870582205297333,0.9219677922060205,1.4717170675641442,89
0.6448562102408699,0.5310606469646255,0.9198943698751841,1.4575078640630454,99
0.7142391128980363,0.6050148283334259,0.9248479570049274,1.4733172842731885,83
0.7779982559946523,0.6479599706687899,0.9296074282552368,1.5120068607322446,80
0.6494907074081766,0.5337759115772551,0.9096547593547529,1.4068931062787688,104
0.7686777610200828,0.5960462769206358,0.9215365274401887,1.4215517527041561,95
0.7614779229731812,0.6266484446435728,0.9343199473952102,1.4885661615736716,93
0.8962922551896577,0.697987001665156,0.9284400791533248,1.5003628897421155,120
0.7809601472535923,0.6528168089783182,0.9248504334245408,1.4464421528273679,106
0.8096541066122032,0.649711313329488,0.9281222255148674,1.4748216791296649,121
0.757911718702819,0.6234703609079416,0.9204603884210928,1.4462161238233664,81
0.8686859287683948,0.7293713652757436,0.9291150939227701,1.5048449288340098,83
0.6860365260278489,0.5524281704953523,0.9114704647925705,1.4280955446696233,79
0.845198600630924,0.6899135811587097,0.9125241460264236,1.4503943818004859,93
0.9010214985337512,0.7599112632755278,0.927798421114873,1.5152680610776763,113
0.9797089243782229,0.8509798635070323,0.9271279969027039,1.5147556794064487,120
0.6862217670777726,0.5655342206882251,0.9246055033875462,1.4389389654504767,91
0.7475578685234234,0.5718275249555425,0.9224134057123666,1.4763744930095652,104
0.7896908007365493,0.6628383307708992,0.9171235938150301,1.467154090629278,111
1.0353939775268848,0.8483991935270859,0.9478510270700234,1.5736074598709309,91
1.194381829026986,1.0427213852144273,0.9417063714151872,1.600110623644167,141
1.091486529283486,0.9433832288652825,0.9286607303527509,1.5704705065797477,116
0.9565417278721311,0.7737971553112393,0.9241710241640978,1.5142831775218726,107
0.7013452640698072,0.5567396220494981,0.9162056149738785,1.3911864681346557,89
0.8293084634284749,0.6931696700742103,0.9249832878349485,1.4152192286803473,94
0.8220817668771252,0.6779831930810765,0.9201142262783698,1.4187538829998094,98
0.873179030720094,0.7415103571964785,0.917885781448798,1.4436786110704123,107
0.880373345899732,0.7048154695210413,0.9201986999406988,1.474668874655503,108
0.8948298753209412,0.7698725384804636,0.9166117266022838,1.44638526665798,101
0.9013462830106422,0.7867283400145968,0.9234492427636605,1.4733264480185821,104
0.8721498911403032,0.7022231084164088,0.9227048962660558,1.4641162178448797,97
0.9238559941804847,0.7682406668963057,0.9326310711190121,1.5279683774701034,99
0.7756840824866167,0.6257250536989293,0.9143351000685026,1.4088828277442695,96
0.9228570373801652,0.7569612469277878,0.9244342191853764,1.4651050576026328,89
0.8252261474381162,0.6997989442386086,0.9263570049890401,1.4960014446316026,97
0.8812875469929957,0.7610476094805784,0.9217690400782932,1.455458816618879,101
0.8760939737077367,0.7193189523604567,0.9266251428721627,1.475771292939969,105
0.7632186863004793,0.5644266552581606,0.9282255671189046,1.4913846982341095,100
0.8277955872023144,0.6786354357919822,0.9337857105473866,1.4793914363775784,96
1.060689635116527,0.9259013529233485,0.9342629511918966,1.5349603806465781,121
0.9076345466302986,0.7526244130020064,0.9314168702922901,1.5148605260864392,111
1.105430915823392,0.9923207285078838,0.9319955543685219,1.5560296558353897,143
1.0565126766424933,0.9471792704570916,0.9387854589029169,1.5302166929892922,118
0.8294281186770567,0.7098886653486776,0.9264009282660244,1.5033008670318664,109
0.9932408205868035,0.8675671027798213,0.9323849055897092,1.503294992660804,114
1.1484798554467002,1.0196629983162513,0.9314640912834615,1.5660412960062318,132
0.9015183021109472,0.7687659960867836,0.928029096684498,1.4821993326856528,104
0.8157541733816362,0.6775836990060594,0.9224935123734348,1.4504431813999805,91
1.0182758294620573,0.8481017115955458,0.9344175024228447,1.552992571433889,124
0.8377680322201928,0.7037272054217147,0.9185129295114135,1.4368011268520762,107
0.7283317265799902,0.6128226470463575,0.904930223126875,1.4001030443555103,77
0.9121473624813063,0.7810928348103903,0.9305464064092753,1.5179799389044888,116
0.8855238394566509,0.6910141744906174,0.9249158654024026,1.5076055673114388,99
0.8379914771545742,0.6819472794965994,0.9189268338063168,1.41943606652774,93
0.9084649962725981,0.7745855116248137,0.9340390285319011,1.4875076482780456,92
0.7873379518948997,0.6579449561644909,0.9160210115890276,1.389882394757991,87
0.7624734215783304,0.6218669009635512,0.9177719586053918,1.4072507626545234,89
0.9582200226281659,0.7473785585563335,0.9237839765271058,1.531241470844146,109
0.867721294052012,0.7725403873476137,0.9304716987461684,1.4972174552020827,95
0.9210984672231302,0.7919960985900375,0.9274896213898101,1.5000374161274181,106
0.8478313105988069,0.7009522870264037,0.9260100904544901,1.444041475122744,87
0.8324783982990538,0.6880856583304916,0.9162672005418495,1.4117653238136574,91
0.8625293536149248,0.73573217665571,0.9134539228652738,1.4081626387138106,92
0.799005388965214,0.6609485979019203,0.9245962176731309,1.4343586696053825,100
0.8457208111391372,0.6981139510259565,0.9244825631181939,1.4855060749243312,108
0.8427742112245711,0.7222102211056481,0.9256822721612314,1.49485600043376,112
0.810803887237757,0.6883935109961542,0.9335091880288693,1.5208766331368864,112
0.8177203592309152,0.6643726254246715,0.9280232010871583,1.452684298061415,92
0.8374615337327582,0.6874251834675661,0.9311971789527806,1.485837138400152,98
0.88300713105974,0.7597082132398472,0.9238736365341468,1.4887128756772354,90
0.7976699254790627,0.6670352009528283,0.9202977417471665,1.4667748240622906,104
0.8455188615426907,0.7310908474564938,0.9233598533420753,1.5164028326455774,101
0.851450740916095,0.7028991235948004,0.9219182349856809,1.4655278192100254,98
0.9991961924297876,0.8687638214246802,0.9364946604825953,1.57349807657511,113
0.885567496907044,0.7415403242388358,0.9311933272431862,1.4778034144678012,106
0.8163506094618462,0.6947401749574534,0.9274440879997407,1.4570603157493378,87
0.8001273386835948,0.6500344794532232,0.9125908026015322,1.4045883811948134,94
0.9244329022818216,0.8027197758341016,0.9276708461648308,1.5030353046322091,108
0.7920637054367088,0.6511401343672665,0.9269488436450047,1.4604546323951735,97
0.799093118214786,0.6504545658469855,0.9098391442795813,1.4124904909619942,87
0.7751566266883803,0.6453804946709043,0.9061728142851433,1.3855222582234372,98
0.8971743445733931,0.769414974640174,0.9262550328830769,1.4662566631863145,109
0.9028495097161171,0.7663905411771832,0.9306512580824641,1.4780932626674463,102
0.8203065716048465,0.7013303772933717,0.9267270237717007,1.4556574029509266,125
0.9152553423044285,0.7904717752202108,0.9420154902009767,1.5160189500581236,102
0.9085211543383394,0.773493564389793,0.9335634053581381,1.4938666208777467,102
0.830000113380343,0.704308103218136,0.9331741163528888,1.4757221309145452,92
0.8535431824552777,0.7232880426661731,0.9128709054386127,1.4268799334917002,90
0.9377557765014188,0.7048900945233044,0.92759869286831,1.5585626802266568,108
0.9193238488743396,0.7808290903702949,0.9127073508254404,1.512401610153043,119
0.7881594385305064,0.655544141772897,0.9237812623584236,1.456498670070119,83
0.8393036316988947,0.6873272865197251,0.9225489682405943,1.450568682487502,91
